id,dc_num,cc_num,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_prepaid,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_memory,memory_oth,next_income_date,scpc_date,gender,dateofbirth_year,age,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,census_division
105125,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,1,4,1,1,4,3,3,3,1,1,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,0,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-17,5,5,16,5,11,0,0,0,0,0,2000,0,0,2000,0,0,0,70000,0,70000,0,3,0,1,1,0,1,0,2019-11-01,2019-10-27,1,1965,54,1,10,0,NA,1,0,0,0,2,140000,1,450000,0,0,1000,0.738599419593811,2
101427,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,1,1,3,3,3,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-18,1,10,13,5,11,0,0,0,0,0,2000,0,0,2000,0,200,1000,10000,0,11200,0,3,0,0,1,0,1,0,2019-10-02,2019-09-19,0,1989,30,4,13,0,NA,1,0,0,0,4,150000,0,NA,NA,30000,50000,0.45121723413467407,3
104212,2,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,4,NA,NA,NA,6,4,4,6,4,4,4,4,4,4,2,1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,2,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-03,13,13,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2019-11-03,2019-09-22,0,1979,40,1,10,0,NA,1,0,0,0,7,60000,0,NA,NA,2000,55000,0.24998119473457336,3
100324,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,NA,4,NA,NA,NA,NA,NA,NA,NA,2,4,4,1,1,4,4,4,4,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-18,10,5,5,5,4,0,2000,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2019-11-01,2019-10-06,1,1959,59,4,10,0,NA,1,0,0,0,1,75000,0,NA,NA,35000,50000,0.2499760389328003,3
103574,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,1,4,4,4,4,4,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-18,5,1,5,1,4,0,1000,0,750,0,250,0,0,2000,0,10,0,200,0,210,0,3,0,0,0,0,1,0,2019-10-16,2019-09-19,1,1957,61,4,13,0,NA,1,0,0,0,1,57000,0,NA,NA,58000,500,0.32607266306877136,5
102373,2,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,8,NA,NA,NA,9,NA,NA,NA,NA,NA,6,3,1,4,1,1,4,4,3,10,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-27,5,5,3,3,12,0,0,0,2000,0,0,0,0,2000,0,350,1600,1500,0,3450,0,1,1,1,1,1,1,0,2019-11-02,2019-09-22,1,1967,51,6,13,0,NA,1,0,0,0,1,50000,0,NA,NA,5000,3500,0.29986950755119324,5
101917,NA,NA,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,8,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-04,15,10,11,9,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2019-10-25,2019-10-18,1,1962,57,6,10,0,NA,0,1,0,0,1,91000,0,NA,NA,20000,2,1.6533408164978027,5
104361,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,3,4,4,4,4,3,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-15,15,5,5,5,3,0,2000,0,0,0,0,0,0,2000,0,5,0,300,0,305,0,1,0,1,0,1,1,0,2019-11-15,2019-09-27,1,1979,40,1,14,0,NA,1,0,0,0,2,205000,0,NA,NA,5000,50000,0.44774293899536133,5
101328,NA,2,0,0,0,0,1,0,0,NA,NA,0,1,0,0,1,0,0,0,0,0,NA,4,NA,NA,4,NA,NA,NA,NA,NA,7,2,3,1,1,3,3,3,3,3,2,5,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-01,5,1,16,1,4,0,0,0,0,0,2000,0,0,2000,0,500,1000,16000,0,17500,0,2,1,0,1,0,1,0,2019-10-31,2019-09-21,1,1962,57,1,13,0,NA,1,0,0,0,2,175000,1,2000000,0,3000000,0,0.35819604992866516,2
101679,0,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,1,NA,4,NA,4,NA,NA,NA,NA,NA,9,3,1,3,1,1,3,3,3,3,3,6,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-15,5,5,5,5,4,0,0,0,0,0,2000,0,0,2000,0,0,0,5000,0,5000,0,2,0,0,1,1,0,0,2019-11-01,2019-10-01,0,1951,67,6,10,0,NA,1,0,0,0,1,36000,1,1000000,0,1000000,0,0.8618621230125427,2
101493,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,3,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-27,13,15,16,14,11,0,0,0,0,0,2000,0,0,2000,0,0,0,0,0,0,0,3,0,0,1,0,1,0,2019-10-30,2019-09-19,1,1979,40,1,14,0,NA,1,0,0,0,5,200000,1,1300000,950000,10000,0,0.6360568404197693,1
102908,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,1,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-04,10,10,13,5,11,2000,0,0,0,0,0,0,0,2000,0,11400,6700,0,0,18100,0,3,0,1,1,0,1,0,2019-10-19,2019-09-30,0,1971,47,6,14,1,4,1,0,0,0,3,108000,0,NA,NA,0,97000,2.051729440689087,2
102733,1,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-18,5,5,5,1,NA,0,0,0,0,0,2000,0,0,2000,0,0,0,3000,0,3000,0,1,0,1,0,0,0,0,NA,2019-09-19,0,1961,58,1,10,0,NA,1,0,0,0,2,52000,1,189000,41000,25000,0,0.3065934479236603,2
104164,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,4,NA,NA,NA,NA,NA,2,7,3,4,1,1,1,3,3,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-27,10,5,1,3,1,0,0,0,0,0,2000,0,0,2000,0,975,160,10072,0,11207,0,2,0,0,1,1,1,0,2019-10-11,2019-09-30,1,1962,56,3,13,0,NA,1,0,0,0,7,200000,1,300000,100000,1000000,10000,0.3768583834171295,2
103226,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,5,NA,NA,NA,NA,NA,11,4,4,3,1,4,4,4,3,3,2,1,NA,NA,NA,0,1,NA,NA,NA,0,1,NA,NA,NA,1,1,NA,NA,NA,1,1,2,NA,NA,0,0,1,NA,NA,1,1,1,NA,NA,1,2019-10-25,5,1,5,5,11,0,0,0,0,0,2000,0,0,2000,0,100,100,20000,0,20200,0,2,0,0,0,1,0,0,2019-11-08,2019-09-19,1,1975,44,1,14,0,NA,1,0,0,0,4,100000,1,250000,100000,0,20000,0.29728513956069946,2
104233,1,1,1,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,1,NA,NA,5,NA,NA,NA,NA,NA,7,2,4,1,1,4,4,3,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-17,5,13,1,1,4,0,0,0,0,0,2000,0,0,2000,0,0,0,10000,0,10000,0,2,0,0,1,1,0,0,2019-10-31,2019-09-20,1,1957,62,1,10,1,2,1,0,0,0,2,80000,1,260000,0,15000,8000,0.7111222147941589,2
100465,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,6,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,2,1,3,3,3,3,3,3,3,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-09,3,12,13,3,11,0,500,0,0,0,1500,0,0,2000,0,0,750,3000,0,3750,0,1,0,0,0,0,0,1,2019-10-22,2019-09-18,1,1982,37,1,9,0,NA,1,0,0,0,5,131000,1,235000,102000,250000,200000,2.7732250690460205,2
101921,2,2,1,0,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,9,4,2,NA,NA,NA,NA,NA,NA,NA,6,3,4,3,1,4,4,3,3,3,2,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2019-10-18,5,12,5,5,4,0,0,0,0,2000,0,0,0,2000,0,0,50,100,0,150,0,2,0,0,1,1,0,0,2019-11-01,2019-10-13,1,1951,67,1,14,0,NA,1,0,0,0,3,125000,1,360000,90000,85000,4000,0.5048884749412537,2
102657,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,4,NA,NA,NA,NA,NA,7,2,3,4,1,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-18,5,1,13,1,11,0,500,0,0,0,1500,0,0,2000,0,0,1000,2000,0,3000,0,2,0,0,1,1,0,0,2019-10-16,2019-09-20,1,1979,39,1,14,0,NA,1,0,0,0,5,165000,1,175000,110000,200000,50000,0.4518698751926422,2
101252,1,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,4,NA,NA,NA,NA,NA,4,13,4,4,6,1,1,4,4,4,NA,8,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-09-26,10,5,1,5,NA,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,2,0,1,1,1,1,0,2019-10-09,2019-09-20,0,1938,81,5,11,0,NA,1,0,0,0,2,20000,1,75000,30000,10000,100,0.33722764253616333,2
100172,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,3,1,4,4,4,3,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-25,5,10,1,1,1,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,0,6471,0,6471,NA,1,0,1,1,1,0,0,2019-11-29,2019-09-19,1,1961,58,6,10,0,NA,1,0,0,0,1,76000,1,650000,590000,20000,500,0.2499760389328003,9
100287,NA,2,0,0,0,0,1,0,0,NA,NA,0,0,0,1,1,0,0,0,0,1,NA,NA,NA,4,9,NA,NA,NA,NA,4,7,2,10,3,3,3,3,3,3,10,3,1,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-28,5,5,5,5,4,0,0,0,0,0,2000,0,0,2000,0,700,500,1000,0,2200,0,2,0,0,1,1,0,0,2019-11-13,2019-09-18,1,1945,73,1,14,0,NA,1,0,0,0,2,100000,1,1500000,0,750000,0,0.5440258979797363,9
103809,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,NA,NA,NA,NA,4,NA,NA,NA,NA,7,2,4,8,1,4,4,4,3,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-01,5,5,5,5,4,0,500,0,0,0,0,0,0,500,0,50,0,0,0,50,0,2,0,0,1,0,1,0,2019-10-20,2019-09-19,0,1969,49,1,10,0,NA,1,0,0,0,3,60000,1,450000,8000,400000,90000,0.767510712146759,9
104516,0,1,0,0,0,0,1,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,3,7,3,7,1,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2019-10-01,5,5,5,5,4,0,2000,0,0,0,0,0,0,2000,0,38,2000,2000,25,4063,0,2,0,0,0,1,1,0,2019-11-01,2019-10-09,1,1955,64,1,14,0,NA,1,0,0,0,2,1,1,1,180000,1,1,0.26418536901474,9
100562,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,2,4,3,4,3,1,1,2,4,4,4,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-11-15,13,3,3,5,4,0,2000,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2019-11-08,2019-09-21,1,1990,28,6,12,0,NA,0,1,0,0,5,13000,0,NA,NA,0,60000,4.001293659210205,3
100647,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,1,NA,3,6,3,1,3,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-16,12,13,13,3,11,0,0,0,0,0,2000,0,0,2000,0,40,4694,19623,10,24367,0,2,0,0,0,1,1,0,2019-10-29,2019-09-18,0,1989,30,1,13,0,NA,1,0,0,0,4,89942,0,NA,NA,74000,24140,2.8280017375946045,7
103273,0,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,7,1,1,3,1,1,1,1,7,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-16,5,15,1,9,12,500,500,0,500,0,500,0,0,2000,0,500,500,600,0,1600,0,1,0,1,1,1,1,0,2019-10-24,2019-09-22,1,1971,48,1,12,0,NA,1,0,0,0,3,95000,1,250000,100000,75000,3000,0.9048292636871338,3
100045,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,3,10,3,3,3,3,3,3,1,2,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-28,12,5,13,5,11,0,0,0,2000,0,0,0,0,2000,0,220,3683,12100,0,16003,0,1,1,0,1,1,1,0,2019-10-26,2019-09-29,1,1986,32,1,9,0,NA,1,0,0,0,3,65000,1,99000,28995,0,0,4.001254081726074,3
100572,NA,NA,0,0,0,0,0,1,0,NA,NA,0,0,1,1,0,0,1,0,0,0,NA,NA,9,4,NA,NA,4,NA,NA,NA,1,4,1,4,1,1,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-05,5,15,5,14,14,0,0,0,0,0,0,700,800,1500,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2019-11-01,2019-09-20,1,1965,54,6,6,0,NA,0,1,0,0,3,2604,0,NA,NA,0,0,3.7383182048797607,6
101125,1,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,8,NA,NA,NA,NA,4,6,4,4,1,1,4,4,4,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-16,5,5,5,1,12,0,2000,0,0,0,0,0,0,2000,0,127,3000,5093,0,8220,0,3,0,0,1,1,1,0,2019-11-01,2019-09-19,1,1951,67,4,14,0,NA,1,0,0,0,1,72000,1,140000,0,1000000,0,0.35617926716804504,6
102732,1,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,1,0,0,1,4,NA,4,NA,NA,NA,4,NA,NA,7,2,4,1,4,4,4,4,3,3,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-18,5,5,11,14,12,0,200,0,0,0,250,0,0,500,0,0,200,277,0,477,50,2,0,1,1,1,1,0,2019-10-23,2019-09-21,0,1956,63,4,11,0,NA,1,0,0,0,1,32000,1,145000,125000,3000,1500,0.7936134934425354,5
102644,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,3,10,3,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-04,5,12,13,1,11,0,0,0,0,0,1000,0,0,1000,0,0,0,1500,0,1500,0,3,0,0,0,1,0,0,2019-10-18,2019-09-25,0,1983,35,1,13,0,NA,1,0,0,0,4,70000,0,NA,NA,15000,20000,0.7845686674118042,5
100348,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,4,1,4,4,4,4,4,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-11,1,5,1,1,4,0,200,0,0,0,200,0,0,400,0,0,200,200,0,400,0,2,0,0,0,1,0,0,2019-10-18,2019-10-15,0,1981,38,1,13,0,NA,1,0,0,0,5,100000,1,205000,175000,40000,10000,0.7845686674118042,5
105147,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,4,1,1,4,4,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2019-09-26,5,5,5,5,12,0,0,0,0,0,2000,0,0,2000,0,38,2500,30000,0,32538,0,2,0,1,0,0,0,0,2019-10-25,2019-09-28,0,1964,55,4,16,0,NA,1,0,0,0,2,124000,1,234500,178000,30000,60000,0.2499811053276062,6
100765,0,NA,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,NA,9,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-20,5,1,5,1,4,0,1000,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2019-10-18,2019-09-19,0,1990,29,6,14,0,NA,1,0,0,0,4,80000,1,350000,350000,200000,65000,0.24999041855335236,6
101416,NA,1,0,0,0,0,1,0,1,NA,NA,1,0,0,1,1,0,0,0,0,0,4,NA,NA,4,5,NA,NA,NA,NA,NA,2,6,3,1,3,3,2,2,2,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-09-25,10,10,5,5,NA,100,500,0,0,0,1000,0,0,1600,0,100,500,1000,0,1600,0,1,1,0,0,1,0,0,2019-10-24,2019-09-20,1,1937,82,1,9,0,NA,1,0,0,0,2,30000,0,NA,NA,50000,0,1.1428611278533936,4
104928,1,NA,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,4,1,4,1,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-03,5,1,5,1,NA,100,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,1,0,0,1,0,1,0,2019-11-01,2019-09-18,0,1952,67,5,11,0,NA,1,0,0,0,1,779,0,NA,NA,1000,0,0.606107234954834,4
103499,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,4,1,1,1,4,4,4,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-03,10,15,5,1,12,10,50,0,0,0,0,0,40,100,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2019-11-01,2019-09-20,0,1946,73,1,10,0,NA,1,0,0,0,2,42000,0,NA,NA,150000,3000,0.24997460842132568,5
103440,1,3,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,7,2,4,1,4,4,4,4,4,4,2,1,4,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,1,1,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-03,10,10,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2019-11-01,2019-09-19,1,1976,43,6,9,1,1,1,0,0,0,2,1220,1,47000,0,1200,2800,1.493727684020996,8
